assists,gamesPlayed,gamesStarted,goalieFullName,goals,goalsAgainst,goalsAgainstAverage,lastName,losses,otLosses,penaltyMinutes,playerId,points,savePct,saves,seasonId,shootsCatches,shotsAgainst,shutouts,teamAbbrevs,timeOnIce,wins,season,completeGamePct,completeGames,goalsFor,goalsForAverage,incompleteGames,qualityStart,qualityStartsPct,regulationLosses,regulationWins,shotsAgainstPer60,season_year,name_key,heightInInches,weightInPounds,birthCity,birthCountry,draftYear,draftRound,draftOverall,player_name_cw,team_cw,position_cw,cap_hit
0,1,0,Michael DiPietro,0,0,0.0,DiPietro,0,0,0,8480022,0,1.0,2,20252026,L,2,0,BOS,363,0,20252026,,0,1,9.91735,0,0,,0,0,19.834776,2026,michael dipietro,73,205,Windsor,CAN,2017.0,3.0,2.0,,,,
0,6,4,Spencer Martin,0,20,4.12867,Martin,3,0,0,8477484,0,0.86394,127,20252026,L,147,0,NYR,17439,1,20252026,1.0,4,17,3.50937,0,1,0.25,3,1,30.34578,2026,spencer martin,75,191,Oakville,CAN,2013.0,3.0,2.0,,,,
0,5,4,Sergei Murashov,0,12,2.55969,Murashov,1,2,0,8483703,0,0.89655,104,20252026,R,116,1,PIT,16877,1,20252026,1.0,4,12,2.55969,0,1,0.25,3,1,24.743737,2026,sergei murashov,74,185,Yaroslavl,RUS,2022.0,4.0,21.0,,,,
0,1,1,Arsenii Sergeev,0,1,1.0,Sergeev,0,0,0,8482949,0,0.96428,27,20252026,L,28,0,CGY,3600,1,20252026,1.0,1,3,3.0,0,1,1.0,0,1,28.0,2026,arsenii sergeev,75,192,Yaroslavl,RUS,2021.0,7.0,13.0,Arsenii Sergeev,CGY,G,866250.0
0,3,3,Nikke Kokko,0,9,3.03911,Kokko,2,0,0,8483668,0,0.89024,73,20252026,L,82,0,SEA,10661,1,20252026,1.0,3,7,2.36375,0,1,0.333333,2,1,27.689718,2026,nikke kokko,75,184,Oulu,FIN,2022.0,2.0,26.0,,,,
0,2,1,Mads Sogaard,0,6,4.65016,Sogaard,0,0,0,8481544,0,0.83333,30,20252026,L,36,0,OTT,4645,1,20252026,1.0,1,8,6.20021,0,1,1.0,0,1,27.900985,2026,mads sogaard,79,231,Aalborg,DNK,2019.0,2.0,6.0,,,,
0,4,3,Trent Miner,0,8,2.02902,Miner,0,3,0,8481529,0,0.93269,97,20252026,L,104,1,COL,14194,1,20252026,1.0,3,13,3.29716,0,2,0.666666,2,1,26.377347,2026,trent miner,73,185,Brandon,CAN,2019.0,7.0,16.0,,,,
0,3,3,Nico Daws,0,8,2.61913,Daws,1,0,0,8482076,0,0.90804,79,20252026,L,87,0,NJD,10996,2,20252026,1.0,3,8,2.61913,0,1,0.333333,1,2,28.483088,2026,nico daws,76,205,Munich,DEU,2020.0,3.0,22.0,,,,
0,3,3,Drew Commesso,0,7,2.31129,Commesso,1,0,0,8482123,0,0.91764,78,20252026,L,85,1,CHI,10903,2,20252026,1.0,3,7,2.31129,0,2,0.666666,1,2,28.065671,2026,drew commesso,74,180,Norwell,USA,2020.0,2.0,15.0,,,,
0,3,3,Cayden Primeau,0,13,4.29831,Primeau,1,0,0,8480051,0,0.8375,67,20252026,L,80,0,TOR,10888,2,20252026,1.0,3,14,4.62894,0,0,0.0,1,2,26.451142,2026,cayden primeau,75,205,Farmington Hills,USA,2017.0,7.0,13.0,,,,
0,3,3,Dylan Garand,0,5,1.62162,Garand,0,1,0,8482193,0,0.94791,91,20252026,L,96,0,NYR,11100,2,20252026,1.0,3,12,3.89189,0,3,1.0,0,2,31.135138,2026,dylan garand,73,185,Victoria,CAN,2020.0,4.0,10.0,,,,
0,8,8,Carl Lindbom,0,24,2.99583,Lindbom,4,2,0,8482761,0,0.87301,165,20252026,L,189,0,VGK,28840,2,20252026,1.0,8,22,2.74618,0,1,0.125,6,2,23.592233,2026,carl lindbom,73,186,Stockholm,SWE,2021.0,7.0,30.0,,,,
0,4,4,Clay Stevenson,0,8,2.00222,Stevenson,1,0,0,8483532,0,0.92079,93,20252026,L,101,0,WSH,14384,3,20252026,1.0,4,12,3.00333,0,2,0.5,1,3,25.27809,2026,clay stevenson,76,195,Drayton Valley,CAN,,,,,,,
0,10,8,Petr Mrazek,0,35,4.07068,Mrazek,5,0,0,8475852,0,0.85829,212,20252026,L,247,0,ANA,30953,3,20252026,0.75,6,32,3.72177,2,2,0.25,5,3,28.727427,2026,petr mrazek,74,192,Ostrava,CZE,2010.0,5.0,21.0,,,,
0,20,14,Dennis Hildeby,0,48,2.85506,Hildeby,7,4,0,8483710,0,0.91423,501,20252026,L,548,1,TOR,60524,5,20252026,0.928571,13,44,2.61714,1,7,0.5,10,5,32.595334,2026,dennis hildeby,79,231,Jarfalla,SWE,2022.0,4.0,25.0,Dennis Hildeby,TOR,G,841667.0
1,22,19,Vitek Vanecek,0,59,2.93471,Vanecek,13,3,0,8477970,1,0.88339,447,20252026,L,506,1,UTA,72375,5,20252026,0.947368,18,46,2.28808,1,7,0.368421,16,5,25.168912,2026,vitek vanecek,74,184,Havlickuv Brod,CZE,2014.0,2.0,9.0,,,,
0,16,13,Calvin Pickard,0,53,3.67998,Pickard,6,2,0,8475717,0,0.87073,357,20252026,L,410,0,EDM,51848,5,20252026,1.0,13,47,3.26338,0,3,0.230769,8,5,28.467829,2026,calvin pickard,73,206,Moncton,CAN,2010.0,2.0,19.0,,,,
0,9,8,Pyotr Kochetkov,0,19,2.32581,Kochetkov,2,0,0,8481611,0,0.89947,170,20252026,L,189,1,CAR,29409,6,20252026,1.0,8,28,3.42752,0,3,0.375,2,5,23.135776,2026,pyotr kochetkov,75,196,Penza,RUS,2019.0,2.0,5.0,Pyotr Kochetkov,CAR,G,2000000.0
0,21,18,Nikita Tolopilo,0,69,3.61356,Tolopilo,11,2,2,8484268,0,0.88144,513,20252026,L,582,0,VAN,68741,6,20252026,0.888888,16,47,2.46141,2,5,0.277777,12,5,30.479626,2026,nikita tolopilo,78,229,Minsk,BLR,,,,Nikita Tolopilo,VAN,G,775000.0
1,25,24,Jonathan Quick,0,73,3.08885,Quick,17,2,14,8471734,1,0.8912,598,20252026,L,671,2,NYR,85080,6,20252026,0.916666,22,53,2.24259,2,10,0.416666,19,6,28.392101,2026,jonathan quick,73,219,Milford,USA,2005.0,3.0,11.0,,,,
0,14,13,James Reimer,0,33,2.42117,Reimer,4,2,0,8473503,0,0.88581,256,20252026,L,289,1,OTT,49067,7,20252026,1.0,13,39,2.86139,0,4,0.307692,6,7,21.20366,2026,james reimer,74,200,Morweena,CAN,2006.0,4.0,6.0,,,,
0,26,24,Arvid Soderblom,0,93,3.79949,Soderblom,13,3,4,8482821,0,0.87984,681,20252026,L,774,1,CHI,88117,8,20252026,1.0,24,69,2.81897,0,9,0.375,15,7,31.621594,2026,arvid soderblom,75,180,Göteborg,SWE,,,,Arvid Söderblom,CHI,G,2750000.0
1,16,14,Colten Ellis,0,44,2.89685,Ellis,4,2,0,8481551,1,0.90329,411,20252026,L,455,1,BUF,54680,8,20252026,0.928571,13,54,3.55523,1,7,0.5,5,7,29.95611,2026,colten ellis,73,191,Whycocomagh,CAN,2019.0,3.0,31.0,Colten Ellis,BUF,G,775000.0
0,20,19,Leevi Meriläinen,0,64,3.5085,Meriläinen,10,1,0,8482447,0,0.85995,393,20252026,L,457,0,OTT,65669,8,20252026,0.894736,17,64,3.5085,2,5,0.263157,11,8,25.052918,2026,leevi merilainen,74,196,Oulu,FIN,2020.0,3.0,9.0,,,,
1,20,20,Thatcher Demko,0,54,2.90357,Demko,10,1,0,8477967,1,0.89688,461,20252026,L,514,1,VAN,66952,8,20252026,0.9,18,53,2.8498,2,9,0.45,10,8,27.637711,2026,thatcher demko,76,192,San Diego,USA,2014.0,2.0,6.0,Thatcher Demko,VAN,G,8500000.0
1,21,20,Charlie Lindgren,0,73,3.51515,Lindgren,8,3,8,8479292,1,0.87873,529,20252026,R,602,1,WSH,74762,9,20252026,1.0,20,65,3.12993,0,5,0.25,10,8,28.987988,2026,charlie lindgren,74,190,Lakeville,USA,,,,Charlie Lindgren,WAS,G,3000000.0
0,17,17,Jacob Fowler,0,41,2.43395,Fowler,6,2,0,8484170,0,0.90848,407,20252026,L,448,1,MTL,60642,9,20252026,1.0,17,53,3.14633,0,8,0.470588,7,9,26.595428,2026,jacob fowler,73,223,Melbourne,USA,2023.0,3.0,5.0,Jacob Fowler,MTL,G,923333.0
1,31,26,Devin Cooley,0,77,2.68917,Cooley,10,6,2,8482445,1,0.90909,770,20252026,L,847,0,CGY,103080,10,20252026,0.923076,24,65,2.27008,2,19,0.730769,14,8,29.580908,2026,devin cooley,77,192,Los Gatos,USA,,,,Devin Cooley,CGY,G,1350000.0
0,25,23,Samuel Montembeault,0,81,3.42687,Montembeault,8,4,0,8478470,0,0.87244,554,20252026,L,635,0,MTL,85092,10,20252026,0.956521,22,79,3.34226,1,8,0.347826,10,10,26.86504,2026,samuel montembeault,75,218,Becancour,CAN,2015.0,3.0,16.0,Samuel Montembeault,MTL,G,3150000.0
0,26,25,Anthony Stolarz,0,76,3.28234,Stolarz,10,3,2,8476932,0,0.89265,632,20252026,L,708,0,TOR,83355,10,20252026,0.88,22,72,3.10959,3,9,0.36,11,10,30.57765,2026,anthony stolarz,78,248,Edison,USA,2012.0,2.0,15.0,Anthony Stolarz,TOR,G,3750000.0
0,28,23,Justus Annunen,0,67,2.67904,Annunen,12,2,2,8481020,0,0.90717,645,20252026,L,711,1,NSH,90032,10,20252026,1.0,23,74,2.95894,0,14,0.608695,14,10,28.429892,2026,justus annunen,76,210,Kempele,FIN,2018.0,3.0,2.0,Justus Annunen,NSH,G,1250000.0
1,27,27,Adin Hill,0,76,3.04443,Hill,9,6,2,8478499,1,0.87052,511,20252026,L,587,1,VGK,89869,10,20252026,0.888888,24,76,3.04443,3,9,0.333333,11,10,23.514226,2026,adin hill,76,222,Comox,CAN,2015.0,3.0,15.0,Adin Hill,VGK,G,6250000.0
0,20,19,Ville Husso,0,62,3.24711,Husso,8,2,2,8478024,0,0.88389,472,20252026,L,534,0,ANA,68738,10,20252026,0.947368,18,57,2.98524,1,8,0.421052,10,7,27.967064,2026,ville husso,75,205,Helsinki,FIN,2014.0,4.0,4.0,Ville Husso,ANA,G,2200000.0
2,47,43,Kevin Lankinen,0,160,3.7032,Lankinen,27,5,4,8480947,2,0.87548,1125,20252026,L,1285,0,VAN,155541,11,20252026,0.930232,40,98,2.26821,3,17,0.395348,32,6,29.741354,2026,kevin lankinen,74,190,Helsinki,FIN,,,,Kevin Lankinen,VAN,G,4500000.0
0,25,23,Jonas Johansson,0,78,3.28763,Johansson,10,2,0,8477992,0,0.88358,592,20252026,L,670,0,TBL,85411,11,20252026,0.956521,22,84,3.54052,1,11,0.47826,11,10,28.239923,2026,jonas johansson,77,220,Gavle,SWE,2014.0,3.0,1.0,Jonas Johansson,TBL,G,1250000.0
0,18,18,Carter Hart,0,46,2.70645,Hart,3,3,2,8479394,0,0.89099,376,20252026,L,422,0,VGK,61187,11,20252026,0.888888,16,59,3.47132,2,9,0.5,3,10,24.828804,2026,carter hart,74,196,Sherwood Park,CAN,2016.0,2.0,18.0,Carter Hart,VGK,G,2000000.0
1,34,25,Cam Talbot,0,93,3.18823,Talbot,9,6,0,8475660,1,0.88331,704,20252026,L,797,0,DET,105011,12,20252026,1.0,25,82,2.81113,0,9,0.36,13,10,27.322852,2026,cam talbot,75,202,Caledonia,CAN,,,,,,,
0,25,24,Eric Comrie,0,72,3.12703,Comrie,11,1,0,8477480,0,0.8899,582,20252026,L,654,0,WPG,82890,12,20252026,0.916666,22,70,3.04017,2,13,0.541666,11,11,28.403908,2026,eric comrie,73,190,Edmonton,CAN,2013.0,2.0,29.0,,,,
0,33,31,Daniil Tarasov,0,97,3.05404,Tarasov,15,3,0,8480193,0,0.89513,828,20252026,L,925,0,FLA,114340,13,20252026,0.967741,30,95,2.99107,1,15,0.48387,16,12,29.123666,2026,daniil tarasov,77,203,Novokuznetsk,RUS,2017.0,3.0,24.0,,,,
2,32,28,Philipp Grubauer,0,79,2.64641,Grubauer,12,4,0,8475831,2,0.90877,787,20252026,L,866,0,SEA,107466,13,20252026,0.964285,27,85,2.84741,1,15,0.535714,14,13,29.010106,2026,philipp grubauer,73,188,Rosenheim,DEU,2010.0,4.0,22.0,,,,
2,41,39,Jordan Binnington,0,128,3.32784,Binnington,20,7,4,8476412,2,0.87326,882,20252026,L,1010,1,STL,138468,13,20252026,0.923076,36,99,2.57387,3,15,0.384615,25,13,26.258774,2026,jordan binnington,74,172,Richmond Hill,CAN,2011.0,3.0,27.0,Jordan Binnington,STL,G,6000000.0
0,31,28,Joonas Korpisalo,0,90,3.15221,Korpisalo,9,6,2,8476914,0,0.89424,761,20252026,L,851,1,BOS,102785,14,20252026,0.928571,26,100,3.50245,2,12,0.428571,14,14,29.805906,2026,joonas korpisalo,76,200,Pori,FIN,2012.0,3.0,1.0,Joonas Korpisalo,BOS,G,4000000.0
1,33,29,Samuel Ersson,0,97,3.11799,Ersson,11,5,2,8481035,1,0.86962,647,20252026,L,744,0,PHI,111995,14,20252026,0.931034,27,87,2.79655,2,11,0.37931,14,9,23.915353,2026,samuel ersson,75,194,Falun,SWE,2018.0,5.0,19.0,,,,
2,30,29,Elvis Merzlikins,0,95,3.39565,Merzlikins,11,3,0,8478007,2,0.883,717,20252026,L,812,1,CBJ,100717,14,20252026,0.931034,27,95,3.39565,2,12,0.413793,14,11,29.023899,2026,elvis merzlikins,75,190,Riga,LVA,2014.0,3.0,16.0,Elvis Merzlikins,CBJ,G,5400000.0
0,30,28,David Rittich,0,76,2.76137,Rittich,10,3,0,8479496,0,0.89444,644,20252026,L,720,2,NYI,99081,14,20252026,0.928571,26,64,2.32537,2,14,0.5,10,12,26.160414,2026,david rittich,75,200,Jihlava,CZE,,,,,,,
0,30,28,Casey DeSmith,0,71,2.42735,DeSmith,8,6,2,8479193,0,0.90657,689,20252026,L,760,1,DAL,105300,15,20252026,1.0,28,94,3.21367,0,17,0.607142,12,14,25.982905,2026,casey desmith,72,188,Rochester,USA,,,,Casey DeSmith,DAL,G,1000000.0
1,39,38,Joseph Woll,0,124,3.33622,Woll,16,7,2,8479361,1,0.89918,1097,20252026,L,1220,2,TOR,133804,15,20252026,0.868421,33,109,2.93264,5,22,0.578947,22,14,32.824131,2026,joseph woll,75,212,Dardenne Prairie,USA,2016.0,3.0,1.0,Joseph Woll,TOR,G,3666667.0
2,32,30,Connor Ingram,0,77,2.59808,Ingram,10,3,2,8478971,2,0.89908,686,20252026,L,763,2,EDM,106694,16,20252026,0.9,27,96,3.23916,3,15,0.5,11,16,25.744653,2026,connor ingram,73,218,Saskatoon,CAN,2016.0,3.0,27.0,,,,
0,36,31,Anton Forsberg,0,87,2.56877,Forsberg,12,5,4,8476341,0,0.90966,866,20252026,L,952,3,LAK,121926,16,20252026,1.0,31,81,2.39161,0,17,0.548387,16,13,28.108853,2026,anton forsberg,75,200,Härnösand,SWE,2011.0,7.0,7.0,,,,
1,34,29,Akira Schmid,0,85,2.59438,Schmid,10,6,0,8481033,1,0.89254,706,20252026,L,791,2,VGK,117947,16,20252026,1.0,29,97,2.96065,0,7,0.241379,15,16,24.143047,2026,akira schmid,77,190,Bern,CHE,2018.0,5.0,12.0,,,,
1,35,35,Frederik Andersen,0,107,3.05442,Andersen,14,5,4,8475883,1,0.87396,742,20252026,L,849,0,CAR,126112,16,20252026,0.971428,34,111,3.16861,1,9,0.257142,17,14,24.2356,2026,frederik andersen,76,229,Herning,DNK,2012.0,3.0,26.0,,,,
1,37,36,Jake Allen,0,100,2.74402,Allen,17,2,0,8474596,1,0.90397,932,20252026,L,1031,1,NJD,131194,17,20252026,0.972222,35,97,2.6617,1,19,0.527777,18,14,28.290928,2026,jake allen,74,197,Fredericton,CAN,2008.0,2.0,4.0,Jake Allen,NJD,G,1800000.0
1,40,34,Alex Nedeljkovic,0,109,2.87098,Nedeljkovic,14,4,9,8477968,1,0.89609,940,20252026,L,1049,0,SJS,136678,18,20252026,1.0,34,107,2.8183,0,20,0.588235,17,18,27.629903,2026,alex nedeljkovic,72,205,Parma,USA,2014.0,2.0,7.0,Alex Nedeljkovic,SJS,G,3000000.0
1,35,33,Jesper Wallstedt,0,87,2.61437,Wallstedt,9,6,2,8482661,1,0.91568,934,20252026,L,1020,4,MIN,119799,18,20252026,0.969696,32,91,2.73458,1,23,0.696969,11,14,30.65134,2026,jesper wallstedt,75,214,Vasteras,SWE,2021.0,1.0,20.0,Jesper Wallstedt,MIN,G,2200000.0
1,33,29,Tristan Jarry,0,98,3.31525,Jarry,9,3,0,8477465,1,0.88221,734,20252026,L,832,2,"PIT,EDM",106417,18,20252026,0.896551,26,113,3.82269,3,12,0.413793,11,18,28.145879,2026,tristan jarry,76,201,Surrey,CAN,2013.0,2.0,14.0,Tristan Jarry,EDM,G,5375000.0
1,50,50,Darcy Kuemper,0,134,2.78402,Kuemper,14,15,6,8475311,1,0.89141,1100,20252026,L,1234,3,LAK,173274,19,20252026,0.9,45,130,2.70092,5,25,0.5,21,17,25.638007,2026,darcy kuemper,77,215,Saskatoon,CAN,2009.0,6.0,11.0,Darcy Kuemper,LAK,G,5250000.0
1,55,55,Spencer Knight,0,155,2.82395,Knight,25,11,0,8481519,1,0.90208,1428,20252026,L,1583,3,CHI,197595,19,20252026,0.963636,53,133,2.42313,2,25,0.454545,32,17,28.84081,2026,spencer knight,75,191,Darien,USA,2019.0,1.0,13.0,Spencer Knight,CHI,G,5833333.0
3,39,38,Arturs Silovs,0,115,3.07137,Silovs,12,8,4,8481668,3,0.88823,906,20252026,L,1020,2,PIT,134793,19,20252026,0.947368,36,131,3.49869,2,17,0.447368,14,17,27.24177,2026,arturs silovs,76,208,Riga,LVA,2019.0,6.0,1.0,,,,
1,36,34,Alex Lyon,0,92,2.77106,Lyon,10,4,4,8479312,1,0.90704,888,20252026,L,979,3,BUF,119521,20,20252026,0.941176,32,104,3.1325,2,19,0.558823,14,18,29.487705,2026,alex lyon,73,199,Baudette,USA,,,,Alex Lyon,BUF,G,1500000.0
3,47,46,Joey Daccord,0,136,3.02983,Daccord,20,6,4,8478916,3,0.89747,1173,20252026,L,1307,2,SEA,161593,20,20252026,0.913043,42,123,2.74021,4,23,0.5,23,18,29.117598,2026,joey daccord,74,201,Boston,USA,2015.0,7.0,18.0,Joey Daccord,SEA,G,5000000.0
0,47,47,Yaroslav Askarov,0,157,3.62798,Askarov,20,4,2,8482137,0,0.88366,1185,20252026,R,1341,0,SJS,155789,21,20252026,0.87234,41,132,3.05027,6,19,0.404255,23,19,30.988067,2026,yaroslav askarov,75,180,Omsk,RUS,2020.0,1.0,11.0,Yaroslav Askarov,SJS,G,2000000.0
1,35,34,Ukko-Pekka Luukkonen,0,85,2.51508,Luukkonen,9,3,4,8480045,1,0.90967,846,20252026,L,930,1,BUF,121666,22,20252026,0.941176,32,121,3.58029,2,21,0.617647,12,20,27.517959,2026,ukkopekka luukkonen,77,223,Espoo,FIN,2017.0,2.0,23.0,Ukko-Pekka Luukkonen,BUF,G,4750000.0
1,50,50,Stuart Skinner,0,142,2.91586,Skinner,17,9,0,8479973,1,0.88792,1125,20252026,L,1267,2,"EDM,PIT",175317,23,20252026,0.94,47,156,3.20334,3,23,0.46,21,22,26.016872,2026,stuart skinner,76,215,Edmonton,CAN,2017.0,3.0,16.0,,,,
4,44,43,Jacob Markstrom,0,130,3.06601,Markstrom,19,1,13,8474593,4,0.88319,983,20252026,L,1113,1,NJD,152641,23,20252026,0.976744,42,111,2.6179,1,15,0.348837,20,22,26.249828,2026,jacob markstrom,78,207,Gavle,SWE,2008.0,2.0,1.0,Jacob Markstrom,NJD,G,6000000.0
0,57,55,Dustin Wolf,0,158,3.01025,Wolf,29,3,4,8481692,0,0.89922,1401,20252026,L,1558,2,CGY,188954,23,20252026,0.90909,50,138,2.62921,5,27,0.490909,31,21,29.683415,2026,dustin wolf,72,166,Gilroy,USA,2019.0,7.0,28.0,Dustin Wolf,CGY,G,7500000.0
0,39,36,Mackenzie Blackwood,0,90,2.505,Blackwood,10,2,0,8478406,0,0.90353,843,20252026,L,933,3,COL,129341,23,20252026,0.944444,34,126,3.507,2,22,0.611111,12,23,25.968564,2026,mackenzie blackwood,76,225,Thunder Bay,CAN,2015.0,2.0,12.0,MacKenzie Blackwood,COL,G,5250000.0
0,57,57,Connor Hellebuyck,0,162,2.8576,Hellebuyck,23,11,4,8476945,0,0.89528,1385,20252026,L,1547,0,WPG,204087,23,20252026,0.982456,56,150,2.64593,1,28,0.491228,31,22,27.288362,2026,connor hellebuyck,76,207,Commerce,USA,2012.0,5.0,9.0,Connor Hellebuyck,WPG,G,8500000.0
0,46,43,Joel Hofer,0,114,2.60606,Hofer,13,5,4,8480981,0,0.9096,1137,20252026,L,1250,6,STL,157479,24,20252026,0.953488,41,125,2.85752,2,26,0.604651,16,23,28.575239,2026,joel hofer,77,193,Winnipeg,CAN,2018.0,4.0,14.0,Joel Hofer,STL,G,3400000.0
0,51,51,Igor Shesterkin,0,126,2.49982,Shesterkin,19,6,11,8478048,0,0.91157,1299,20252026,L,1425,1,NYR,181453,25,20252026,0.980392,50,147,2.91645,1,32,0.62745,25,22,28.271783,2026,igor shesterkin,73,199,Moscow,RUS,2014.0,4.0,28.0,Igor Shesterkin,NYR,G,11500000.0
1,55,53,Jet Greaves,0,142,2.60065,Greaves,19,9,0,8482982,1,0.90773,1397,20252026,L,1539,2,CBJ,196566,26,20252026,0.981132,52,148,2.71053,1,34,0.641509,26,22,28.185953,2026,jet greaves,72,188,Cambridge,CAN,,,,,,,
2,52,51,Sergei Bobrovsky,0,154,3.07012,Bobrovsky,23,1,9,8475683,2,0.8768,1096,20252026,L,1250,4,FLA,180579,27,20252026,0.960784,49,142,2.83089,2,20,0.392156,24,23,24.919841,2026,sergei bobrovsky,74,180,Novokuznetsk,RUS,,,,,,,
2,50,49,Filip Gustavsson,0,133,2.68875,Gustavsson,15,6,0,8479406,2,0.90413,1245,20252026,L,1377,4,MIN,178075,28,20252026,0.959183,47,172,3.47718,2,25,0.510204,20,28,27.837709,2026,filip gustavsson,74,184,Skelleftea,SWE,2016.0,2.0,25.0,Filip Gustavsson,MIN,G,6800000.0
0,59,59,Juuse Saros,0,181,3.16382,Saros,22,8,2,8477424,0,0.89352,1519,20252026,L,1700,0,NSH,205953,28,20252026,0.915254,54,162,2.83171,5,22,0.372881,28,23,29.715517,2026,juuse saros,71,180,Forssa,FIN,2013.0,4.0,8.0,Juuse Saros,NSH,G,7740000.0
1,49,49,Linus Ullmark,0,131,2.72588,Ullmark,12,8,2,8476999,1,0.89065,1067,20252026,L,1198,3,OTT,173008,28,20252026,0.959183,47,155,3.22528,2,23,0.469387,19,25,24.928327,2026,linus ullmark,76,223,Lugnvik,SWE,2012.0,6.0,12.0,Linus Ullmark,OTT,G,8250000.0
1,55,54,Ilya Sorokin,0,144,2.6781,Sorokin,24,2,4,8478009,1,0.90588,1386,20252026,L,1530,7,NYI,193570,29,20252026,0.962962,52,149,2.77109,2,24,0.444444,24,27,28.454822,2026,ilya sorokin,75,189,Mezhdurechensk,RUS,2014.0,3.0,18.0,Ilya Sorokin,NYI,G,8250000.0
0,52,51,Dan Vladar,0,121,2.42386,Vladar,14,7,4,8478435,0,0.90568,1162,20252026,L,1283,0,PHI,179713,29,20252026,0.921568,47,142,2.84453,4,35,0.686274,19,24,25.700979,2026,dan vladar,77,209,Prague,CZE,2015.0,3.0,14.0,,,,
0,43,42,Jakub Dobes,0,117,2.77955,Dobes,10,4,2,8482487,0,0.90143,1070,20252026,L,1187,0,MTL,151535,29,20252026,0.95238,40,138,3.27845,2,25,0.595238,12,25,28.199426,2026,jakub dobes,76,215,Ostrava,CZE,2020.0,5.0,12.0,Jakub Dobes,MTL,G,965000.0
1,57,57,John Gibson,0,144,2.71592,Gibson,22,4,4,8476434,1,0.90143,1317,20252026,L,1461,4,DET,190874,29,20252026,0.842105,48,151,2.84795,9,27,0.473684,24,29,27.55535,2026,john gibson,75,209,Pittsburgh,USA,2011.0,2.0,9.0,John Gibson,DET,G,6400000.0
1,56,55,Lukas Dostal,0,169,3.10287,Dostal,20,4,8,8480843,1,0.8883,1344,20252026,L,1513,0,ANA,196076,30,20252026,0.963636,53,163,2.99271,2,24,0.436363,24,25,27.779024,2026,lukas dostal,74,190,Brno,CZE,2018.0,3.0,23.0,Lukas Dostal,ANA,G,6500000.0
0,55,54,Jeremy Swayman,0,146,2.70764,Swayman,18,4,11,8480280,0,0.9077,1426,20252026,L,1571,2,BOS,194117,31,20252026,0.944444,51,163,3.02291,3,38,0.703703,20,27,29.135006,2026,jeremy swayman,75,195,Anchorage,USA,2017.0,4.0,18.0,Jeremy Swayman,BOS,G,8250000.0
1,45,43,Scott Wedgewood,0,86,2.02427,Wedgewood,6,6,2,8475809,1,0.92131,1007,20252026,L,1093,4,COL,152944,31,20252026,0.906976,39,152,3.57778,4,32,0.744186,7,27,25.727063,2026,scott wedgewood,74,201,Brampton,CAN,2010.0,3.0,24.0,Scott Wedgewood,COL,G,2500000.0
1,58,58,Logan Thompson,0,140,2.43828,Thompson,21,6,0,8480313,1,0.91178,1447,20252026,R,1587,4,WSH,206703,31,20252026,0.982758,57,179,3.11751,1,35,0.603448,22,30,27.639656,2026,logan thompson,76,207,Calgary,CAN,,,,Logan Thompson,WAS,G,5850000.0
1,39,39,Brandon Bussi,0,97,2.46524,Bussi,6,2,2,8483548,1,0.89473,816,20252026,R,912,2,CAR,141649,31,20252026,1.0,39,143,3.63433,0,19,0.487179,6,29,23.17842,2026,brandon bussi,76,218,Sound Beach,USA,,,,Brandon Bussi,CAR,G,1900000.0
1,54,54,Jake Oettinger,0,138,2.59221,Oettinger,12,6,0,8479979,1,0.89941,1234,20252026,L,1372,4,DAL,191651,35,20252026,0.962962,52,169,3.17452,2,27,0.5,16,30,25.771846,2026,jake oettinger,78,225,Lakeville,USA,2017.0,1.0,26.0,Jake Oettinger,DAL,G,8250000.0
2,64,63,Karel Vejmelka,0,169,2.74592,Vejmelka,20,3,2,8478872,2,0.89667,1458,20252026,R,1626,2,UTA,221565,38,20252026,0.95238,60,221,3.59081,3,33,0.523809,23,38,26.419335,2026,karel vejmelka,76,221,Trebic,CZE,2015.0,5.0,24.0,Karel Vejmelka,UTA,G,4750000.0
2,58,58,Andrei Vasilevskiy,0,132,2.30853,Vasilevskiy,15,4,11,8476883,2,0.91233,1353,20252026,L,1483,2,TBL,205845,39,20252026,0.965517,56,194,3.39284,2,35,0.603448,18,36,25.93602,2026,andrei vasilevskiy,76,223,Tyumen,RUS,2012.0,1.0,19.0,Andrei Vasilevskiy,TBL,G,9500000.0
